STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,SEX,Sex,AGE,Age,ATTAINMENT_LEV,Educational attainment level,EDUCATION_FIELD,Field of education,MEASURE,Measure,INCOME,Income,BIRTH_PLACE,Place of birth,MIGRATION_AGE,Age at migration,EDU_STATUS,Education status,LABOUR_FORCE_STATUS,Labour force status,DURATION_UNEMP,Unemployment duration,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,WORK_TIME_ARNGMNT,Work time arrangement,QUESTIONNAIRE,Questionnaire name,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,CZE,Czechia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,32.182846,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,EST,Estonia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,40.933487,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,FRA,France,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,30.871155,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,DEU,Germany,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,24.747715,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,GRC,Greece,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,17.977133,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,HUN,Hungary,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,30.05821,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,IRL,Ireland,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,55.463192,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,ISR,Israel,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,58.286526,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,ITA,Italy,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,13.658537,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,LVA,Latvia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,32.900993,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,LTU,Lithuania,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,36.633049,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,LUX,Luxembourg,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,37.602196,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,MEX,Mexico,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,45.754456,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,NLD,Netherlands,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,30.204323,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,NZL,New Zealand,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,49.854706,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,POL,Poland,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,54.464287,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,PRT,Portugal,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,32.73225,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,SVK,Slovak Republic,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,28.779791,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,SVN,Slovenia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,19.273796,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,ESP,Spain,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,27.075275,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,SWE,Sweden,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,43.539822,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,CHE,Switzerland,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,41.389793,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,USA,United States,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,40.249657,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,AUS,Australia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,14.037505,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,AUT,Austria,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,26.565599,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,BEL,Belgium,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,33.625217,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,CAN,Canada,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,7.5376883,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,CRI,Costa Rica,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,69.660355,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,CZE,Czechia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,12.846189,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),"Adults' educational attainment distribution, by country of birth, age group and gender",I,EST,Estonia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,FB,Foreign-born,_T,Total,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC_MIGR,LSO-NEAC cyclical data collection on country of birth and age at migration,A3,Triennial,2017,,8.6303692,,A,Normal value,,,0,Units,1,One
